Archivo,Sitio,Codigo_muestra,Indice,Tiempo_s,E_plot_V,Ganancia,dI_nA,dI_smooth_nA
Carimagua (10a)_COS,Carimagua,10a,10,0.18,0.054,G1,-393.7560082398704,-334.8265376189416
Carimagua (10a)_COS,Carimagua,10a,11,0.2,0.06,G1,-200.0030518043932,-313.39763921132953
Carimagua (10a)_COS,Carimagua,10a,12,0.22,0.066,G1,-468.75715266649786,-334.8265376189395
Carimagua (10a)_COS,Carimagua,10a,13,0.24,0.072,G1,-225.0034332799405,-310.719026910376
Carimagua (10a)_COS,Carimagua,10a,14,0.26,0.078,G1,-325.0049591821153,-319.6477345802144
Carimagua (10a)_COS,Carimagua,10a,15,0.28,0.084,G1,-387.5059128709836,-322.32634688116167
Carimagua (10a)_COS,Carimagua,10a,16,0.3,0.09,G1,-175.0026703288313,-303.5760607745033
Carimagua (10a)_COS,Carimagua,10a,17,0.32,0.096,G1,-456.25696192873875,-326.79070071608294
Carimagua (10a)_COS,Carimagua,10a,18,0.34,0.102,G1,-218.75333791102457,-307.14754384244065
Carimagua (10a)_COS,Carimagua,10a,19,0.36,0.108,G1,-337.50514991988894,-317.8619930462446
Carimagua (10a)_COS,Carimagua,10a,20,0.38,0.114,G1,-387.50591287099815,-325.00495918211317
Carimagua (10a)_COS,Carimagua,10a,21,0.4,0.12,G1,-187.50286106661952,-308.93328537640417
Carimagua (10a)_COS,Carimagua,10a,22,0.42,0.126,G1,-462.507057297611,-334.8265376189416
Carimagua (10a)_COS,Carimagua,10a,23,0.44,0.132,G1,-225.0034332799114,-315.18338074529515
Carimagua (10a)_COS,Carimagua,10a,24,0.46,0.138,G1,-343.75524528877577,-326.790700716083
Carimagua (10a)_COS,Carimagua,10a,25,0.48,0.144,G1,-400.0061036087864,-331.2550545509979
Carimagua (10a)_COS,Carimagua,10a,26,0.5,0.15,G1,-200.00305180436408,-315.18338074528896
Carimagua (10a)_COS,Carimagua,10a,27,0.52,0.156,G1,-468.7571526665124,-338.3980206868686
Carimagua (10a)_COS,Carimagua,10a,28,0.54,0.162,G1,-218.75333791102457,-317.86199304624046
Carimagua (10a)_COS,Carimagua,10a,29,0.56,0.168,G1,-350.00534065764805,-327.68357148305427
Carimagua (10a)_COS,Carimagua,10a,30,0.58,0.174,G1,-387.50591287096904,-330.362183784012
Carimagua (10a)_COS,Carimagua,10a,31,0.6,0.18,G1,-200.00305180437863,-312.50476844433535
Carimagua (10a)_COS,Carimagua,10a,32,0.62,0.186,G1,-468.7571526664833,-333.9336668519473
Carimagua (10a)_COS,Carimagua,10a,33,0.64,0.192,G1,-218.75333791106823,-310.71902691036973
Carimagua (10a)_COS,Carimagua,10a,34,0.66,0.198,G1,-343.75524528877577,-322.3263468811658
Carimagua (10a)_COS,Carimagua,10a,35,0.68,0.204,G1,-368.75562676430854,-325.0049591821174
Carimagua (10a)_COS,Carimagua,10a,36,0.7000000000000001,0.21,G1,-187.50286106660496,-308.0404146094266
Carimagua (10a)_COS,Carimagua,10a,37,0.72,0.216,G1,-468.7571526665415,-332.14792531798594
Carimagua (10a)_COS,Carimagua,10a,38,0.74,0.222,G1,-218.75333791103913,-310.7190269103739
Carimagua (10a)_COS,Carimagua,10a,39,0.76,0.228,G1,-350.00534065764805,-325.8978299490991
Carimagua (10a)_COS,Carimagua,10a,40,0.78,0.234,G1,-387.5059128709836,-330.3621837840182
Carimagua (10a)_COS,Carimagua,10a,41,0.8,0.24,G1,-193.7529564354918,-315.1833807452889
Carimagua (10a)_COS,Carimagua,10a,42,0.8200000000000001,0.246,G1,-475.0072480353847,-340.18376222083833
Carimagua (10a)_COS,Carimagua,10a,43,0.84,0.252,G1,-218.75333791103913,-319.6477345802143
Carimagua (10a)_COS,Carimagua,10a,44,0.86,0.258,G1,-362.50553139543626,-331.25505455100205
Carimagua (10a)_COS,Carimagua,10a,45,0.88,0.264,G1,-393.756008239885,-334.8265376189374
Carimagua (10a)_COS,Carimagua,10a,46,0.9,0.27,G1,-206.25314717328,-318.7548638132326
Carimagua (10a)_COS,Carimagua,10a,47,0.92,0.276,G1,-468.75715266649786,-341.96950375481225
Carimagua (10a)_COS,Carimagua,10a,48,0.94,0.28200000000000003,G1,-218.75333791103913,-320.5406053472003
Carimagua (10a)_COS,Carimagua,10a,49,0.96,0.28800000000000003,G1,-362.5055313954508,-332.14792531798804
Carimagua (10a)_COS,Carimagua,10a,50,0.98,0.29400000000000004,G1,-381.2558175020968,-333.04079608496767
Carimagua (10a)_COS,Carimagua,10a,51,1,0.30000000000000004,G1,-212.5032425421523,-317.8619930462446
Carimagua (10a)_COS,Carimagua,10a,52,1.02,0.30600000000000005,G1,-475.0072480353992,-340.1837622208425
Carimagua (10a)_COS,Carimagua,10a,53,1.04,0.312,G1,-212.50324254213777,-318.75486381322634
Carimagua (10a)_COS,Carimagua,10a,54,1.06,0.31799999999999995,G1,-362.50553139543626,-331.2550545509979
Carimagua (10a)_COS,Carimagua,10a,55,1.08,0.32399999999999995,G1,-375.0057221332245,-332.1479253179818
Carimagua (10a)_COS,Carimagua,10a,56,1.1,0.32999999999999996,G1,-212.50324254213777,-317.86199304624256
Carimagua (10a)_COS,Carimagua,10a,57,1.12,0.33599999999999997,G1,-468.75715266649786,-341.9695037548081
Carimagua (10a)_COS,Carimagua,10a,58,1.14,0.34199999999999997,G1,-218.75333791103913,-320.54060534719395
Carimagua (10a)_COS,Carimagua,10a,59,1.16,0.348,G1,-375.0057221332245,-333.04079608496556
Carimagua (10a)_COS,Carimagua,10a,60,1.18,0.354,G1,-381.2558175020968,-332.1479253179818
Carimagua (10a)_COS,Carimagua,10a,61,1.2,0.36,G1,-212.50324254213777,-316.9691222792608
Carimagua (10a)_COS,Carimagua,10a,62,1.22,0.366,G1,-462.5070572976256,-339.29089145385456
Carimagua (10a)_COS,Carimagua,10a,63,1.24,0.372,G1,-206.2531471732509,-315.18338074529106
Carimagua (10a)_COS,Carimagua,10a,64,1.26,0.378,G1,-362.5055313954508,-326.7907007160809
Carimagua (10a)_COS,Carimagua,10a,65,1.28,0.384,G1,-375.0057221331954,-325.8978299490991
Carimagua (10a)_COS,Carimagua,10a,66,1.3,0.39,G1,-206.25314717328,-312.50476844434155
Carimagua (10a)_COS,Carimagua,10a,67,1.32,0.396,G1,-462.5070572976256,-336.61227915291136
Carimagua (10a)_COS,Carimagua,10a,68,1.34,0.402,G1,-206.25314717326543,-315.18338074529726
Carimagua (10a)_COS,Carimagua,10a,69,1.36,0.408,G1,-368.7556267643231,-329.46931301704484
Carimagua (10a)_COS,Carimagua,10a,70,1.38,0.414,G1,-375.00572213323903,-330.36218378402447
Carimagua (10a)_COS,Carimagua,10a,71,1.4,0.42,G1,-212.5032425421523,-317.8619930462529
Carimagua (10a)_COS,Carimagua,10a,72,1.42,0.4260000000000001,G1,-475.00724803542835,-341.0766329878305
Carimagua (10a)_COS,Carimagua,10a,73,1.44,0.4320000000000001,G1,-212.50324254213777,-319.64773458021847
Carimagua (10a)_COS,Carimagua,10a,74,1.46,0.438,G1,-375.0057221332245,-333.93366685195775
Carimagua (10a)_COS,Carimagua,10a,75,1.48,0.4439999999999999,G1,-368.75562676430854,-333.9336668519557
Carimagua (10a)_COS,Carimagua,10a,76,1.5,0.45,G1,-218.75333791103913,-321.4334761141779
Carimagua (10a)_COS,Carimagua,10a,77,1.52,0.456,G1,-475.0072480354138,-344.6481160557596
Carimagua (10a)_COS,Carimagua,10a,78,1.54,0.462,G1,-212.50324254213777,-323.2192176481455
Carimagua (10a)_COS,Carimagua,10a,79,1.56,0.468,G1,-387.5059128709836,-339.2908914538545
Carimagua (10a)_COS,Carimagua,10a,80,1.58,0.474,G1,-375.00572213320993,-338.39802068687277
Carimagua (10a)_COS,Carimagua,10a,81,1.6,0.48,G1,-225.00343327992596,-325.0049591821132
Carimagua (10a)_COS,Carimagua,10a,82,1.62,0.486,G1,-481.2573434042715,-347.3267283567132
Carimagua (10a)_COS,Carimagua,10a,83,1.64,0.492,G1,-212.50324254216684,-323.21921764814965
Carimagua (10a)_COS,Carimagua,10a,84,1.66,0.498,G1,-381.2558175020968,-337.50514991988894
Carimagua (10a)_COS,Carimagua,10a,85,1.68,0.504,G1,-368.7556267643377,-334.8265376189395
Carimagua (10a)_COS,Carimagua,10a,86,1.7,0.51,G1,-218.75333791103913,-321.43347611418204
Carimagua (10a)_COS,Carimagua,10a,87,1.72,0.516,G1,-475.0072480353847,-342.8623745217899
Carimagua (10a)_COS,Carimagua,10a,88,1.74,0.522,G1,-206.25314717328,-319.6477345802102
Carimagua (10a)_COS,Carimagua,10a,89,1.76,0.528,G1,-387.50591287096904,-335.71940838592127
Carimagua (10a)_COS,Carimagua,10a,90,1.78,0.534,G1,-362.5055313954217,-333.93366685195565
Carimagua (10a)_COS,Carimagua,10a,91,1.8,0.54,G1,-218.75333791103913,-319.6477345802144
Carimagua (10a)_COS,Carimagua,10a,92,1.82,0.546,G1,-481.2573434043152,-342.8623745217919
Carimagua (10a)_COS,Carimagua,10a,93,1.84,0.552,G1,-206.25314717328,-316.9691222792649
Carimagua (10a)_COS,Carimagua,10a,94,1.86,0.558,G1,-375.0057221331954,-333.0407960849739
Carimagua (10a)_COS,Carimagua,10a,95,1.88,0.5640000000000001,G1,-368.7556267643231,-330.3621837840203
Carimagua (10a)_COS,Carimagua,10a,96,1.9,0.5700000000000001,G1,-206.25314717328,-316.07625151227694
Carimagua (10a)_COS,Carimagua,10a,97,1.92,0.5760000000000001,G1,-475.0072480353847,-338.39802068687067
Carimagua (10a)_COS,Carimagua,10a,98,1.94,0.5820000000000001,G1,-200.00305180436408,-316.07625151227904
Carimagua (10a)_COS,Carimagua,10a,99,1.96,0.5880000000000001,G1,-381.2558175021113,-329.46931301703654
Carimagua (10a)_COS,Carimagua,10a,100,1.98,0.594,G1,-362.50553139543626,-326.79070071608083
Carimagua (10a)_COS,Carimagua,10a,101,2,0.6,G1,-218.75333791105368,-313.39763921132334
Carimagua (10a)_COS,Carimagua,10a,102,2.02,0.606,G1,-462.5070572976256,-334.82653761893744
Carimagua (10a)_COS,Carimagua,10a,103,2.04,0.612,G1,-187.5028610665904,-312.50476844433956
Carimagua (10a)_COS,Carimagua,10a,104,2.06,0.618,G1,-381.2558175020822,-327.6835714830626
Carimagua (10a)_COS,Carimagua,10a,105,2.08,0.624,G1,-350.0053406576626,-325.0049591821069
Carimagua (10a)_COS,Carimagua,10a,106,2.1,0.63,G1,-225.00343327992596,-313.3976392113171
Carimagua (10a)_COS,Carimagua,10a,107,2.12,0.636,G1,-468.75715266649786,-336.61227915289675
Carimagua (10a)_COS,Carimagua,10a,108,2.14,0.642,G1,-200.00305180436408,-315.18338074528896
Carimagua (10a)_COS,Carimagua,10a,109,2.16,0.648,G1,-381.2558175020968,-332.1479253179818
Carimagua (10a)_COS,Carimagua,10a,110,2.18,0.654,G1,-350.00534065764805,-329.46931301703023
Carimagua (10a)_COS,Carimagua,10a,111,2.2,0.6599999999999999,G1,-231.25352864882737,-316.9691222792608
Carimagua (10a)_COS,Carimagua,10a,112,2.22,0.6659999999999999,G1,-468.7571526665124,-338.3980206868769
Carimagua (10a)_COS,Carimagua,10a,113,2.24,0.6719999999999999,G1,-206.25314717326543,-316.076251512279
Carimagua (10a)_COS,Carimagua,10a,114,2.26,0.6779999999999999,G1,-381.2558175021113,-333.04079608496977
Carimagua (10a)_COS,Carimagua,10a,115,2.28,0.6839999999999999,G1,-350.00534065767715,-327.68357148306467
Carimagua (10a)_COS,Carimagua,10a,116,2.3000000000000003,0.69,G1,-225.0034332799114,-316.0762515122749
Carimagua (10a)_COS,Carimagua,10a,117,2.32,0.696,G1,-468.7571526664833,-335.7194083859192
Carimagua (10a)_COS,Carimagua,10a,118,2.34,0.702,G1,-193.7529564354918,-313.39763921132123
Carimagua (10a)_COS,Carimagua,10a,119,2.36,0.708,G1,-387.5059128709836,-328.57644225004435
Carimagua (10a)_COS,Carimagua,10a,120,2.38,0.714,G1,-343.75524528877577,-323.2192176481414
Carimagua (10a)_COS,Carimagua,10a,121,2.4,0.72,G1,-225.00343327992596,-311.6118976773557
Carimagua (10a)_COS,Carimagua,10a,122,2.42,0.726,G1,-456.25696192873875,-333.0407960849677
Carimagua (10a)_COS,Carimagua,10a,123,2.44,0.732,G1,-187.5028610665904,-308.9332853764021
Carimagua (10a)_COS,Carimagua,10a,124,2.46,0.738,G1,-387.5059128709836,-325.89782994909496
Carimagua (10a)_COS,Carimagua,10a,125,2.48,0.744,G1,-343.75524528877577,-320.54060534719406
Carimagua (10a)_COS,Carimagua,10a,126,2.5,0.75,G1,-218.75333791102457,-309.82615614339005
Carimagua (10a)_COS,Carimagua,10a,127,2.52,0.756,G1,-462.5070572976256,-332.147925317988
Carimagua (10a)_COS,Carimagua,10a,128,2.54,0.762,G1,-187.50286106661952,-308.9332853764104
Carimagua (10a)_COS,Carimagua,10a,129,2.56,0.768,G1,-381.2558175021113,-325.89782994910325
Carimagua (10a)_COS,Carimagua,10a,130,2.58,0.774,G1,-343.75524528877577,-321.43347611418824
Carimagua (10a)_COS,Carimagua,10a,131,2.6,0.78,G1,-225.0034332799405,-312.50476844434996
Carimagua (10a)_COS,Carimagua,10a,132,2.62,0.786,G1,-462.5070572976256,-334.8265376189437
Carimagua (10a)_COS,Carimagua,10a,133,2.64,0.792,G1,-187.50286106661952,-311.6118976773598
Carimagua (10a)_COS,Carimagua,10a,134,2.66,0.798,G1,-400.00610360875726,-328.57644225005265
Carimagua (10a)_COS,Carimagua,10a,135,2.68,0.804,G1,-343.75524528877577,-323.21921764814346
Carimagua (10a)_COS,Carimagua,10a,136,2.7,0.81,G1,-218.75333791102457,-313.3976392113213
Carimagua (10a)_COS,Carimagua,10a,137,2.72,0.8160000000000001,G1,-462.5070572976256,-334.82653761892914
Carimagua (10a)_COS,Carimagua,10a,138,2.74,0.8220000000000001,G1,-187.50286106657583,-308.9332853763979
Carimagua (10a)_COS,Carimagua,10a,139,2.76,0.8280000000000001,G1,-393.7560082398704,-326.7907007160725
Carimagua (10a)_COS,Carimagua,10a,140,2.78,0.8340000000000001,G1,-337.5051499198744,-322.32634688115337
Carimagua (10a)_COS,Carimagua,10a,141,2.8000000000000003,0.8400000000000001,G1,-218.75333791103913,-312.5047684443312
Carimagua (10a)_COS,Carimagua,10a,142,2.82,0.846,G1,-468.75715266649786,-333.93366685194735
Carimagua (10a)_COS,Carimagua,10a,143,2.84,0.852,G1,-187.5028610665904,-308.93328537640207
Carimagua (10a)_COS,Carimagua,10a,144,2.86,0.858,G1,-393.7560082398704,-327.68357148306467
Carimagua (10a)_COS,Carimagua,10a,145,2.88,0.864,G1,-337.50514991988894,-322.3263468811596
Carimagua (10a)_COS,Carimagua,10a,146,2.9,0.87,G1,-218.75333791105368,-311.6118976773577
Carimagua (10a)_COS,Carimagua,10a,147,2.92,0.876,G1,-468.7571526665124,-332.14792531798594
Carimagua (10a)_COS,Carimagua,10a,148,2.94,0.882,G1,-181.2527656977036,-307.1475438424386
Carimagua (10a)_COS,Carimagua,10a,149,2.96,0.888,G1,-393.756008239885,-325.00495918211317
Carimagua (10a)_COS,Carimagua,10a,150,2.98,0.894,G1,-331.25505455098755,-319.647734580206
Carimagua (10a)_COS,Carimagua,10a,151,3,0.9,G1,-218.75333791103913,-308.04041460941414
Carimagua (10a)_COS,Carimagua,10a,152,3.02,0.906,G1,-462.507057297611,-330.362183784012
Carimagua (10a)_COS,Carimagua,10a,153,3.04,0.912,G1,-181.2527656977036,-306.2546730754485
Carimagua (10a)_COS,Carimagua,10a,154,3.06,0.918,G1,-387.50591287096904,-325.897829949097
Carimagua (10a)_COS,Carimagua,10a,155,3.08,0.924,G1,-337.50514991988894,-322.3263468811637
Carimagua (10a)_COS,Carimagua,10a,156,3.1,0.93,G1,-225.0034332799405,-313.39763921132953
Carimagua (10a)_COS,Carimagua,10a,157,3.12,0.936,G1,-468.75715266652696,-336.61227915291335
Carimagua (10a)_COS,Carimagua,10a,158,3.14,0.942,G1,-193.75295643550635,-314.2905099783176
Carimagua (10a)_COS,Carimagua,10a,159,3.16,0.948,G1,-400.0061036087718,-333.0407960849801
Carimagua (10a)_COS,Carimagua,10a,160,3.18,0.954,G1,-343.7552452887903,-328.5764422500589
Carimagua (10a)_COS,Carimagua,10a,161,3.2,0.96,G1,-231.25352864879824,-318.75486381323054
Carimagua (10a)_COS,Carimagua,10a,162,3.22,0.966,G1,-468.75715266652696,-340.1837622208425
Carimagua (10a)_COS,Carimagua,10a,163,3.24,0.972,G1,-193.7529564354918,-316.9691222792628
Carimagua (10a)_COS,Carimagua,10a,164,3.26,0.978,G1,-400.00610360872815,-334.8265376189374
Carimagua (10a)_COS,Carimagua,10a,165,3.28,0.984,G1,-343.7552452887903,-329.46931301703444
Carimagua (10a)_COS,Carimagua,10a,166,3.3000000000000003,0.99,G1,-237.50362401771417,-320.5406053471961
Carimagua (10a)_COS,Carimagua,10a,167,3.3200000000000003,0.996,G1,-468.7571526665124,-341.9695037548081
Carimagua (10a)_COS,Carimagua,10a,168,3.34,1.002,G1,-193.75295643547724,-317.8619930462446
Carimagua (10a)_COS,Carimagua,10a,169,3.36,1.008,G1,-406.25619897765864,-335.71940838592127
Carimagua (10a)_COS,Carimagua,10a,170,3.38,1.014,G1,-343.75524528877577,-327.6835714830626
Carimagua (10a)_COS,Carimagua,10a,171,3.4,1.02,G1,-231.25352864878369,-317.86199304624046
Carimagua (10a)_COS,Carimagua,10a,172,3.42,1.026,G1,-468.75715266652696,-338.39802068687277
Carimagua (10a)_COS,Carimagua,10a,173,3.44,1.032,G1,-181.2527656977036,-311.6118976773536
Carimagua (10a)_COS,Carimagua,10a,174,3.46,1.038,G1,-400.00610360875726,-326.79070071608294
Carimagua (10a)_COS,Carimagua,10a,175,3.48,1.044,G1,-337.5051499199035,-320.54060534719815
Carimagua (10a)_COS,Carimagua,10a,176,3.5,1.05,G1,-218.75333791102457,-311.6118976773598
Carimagua (10a)_COS,Carimagua,10a,177,3.52,1.056,G1,-450.006866559881,-333.93366685195775
Carimagua (10a)_COS,Carimagua,10a,178,3.54,1.062,G1,-187.5028610665904,-308.9332853764125
Carimagua (10a)_COS,Carimagua,10a,179,3.56,1.068,G1,-406.25619897765864,-327.68357148307297
Carimagua (10a)_COS,Carimagua,10a,180,3.58,1.074,G1,-337.50514991988894,-321.4334761141903
Carimagua (10a)_COS,Carimagua,10a,181,3.6,1.08,G1,-225.0034332799405,-314.2905099783196
Carimagua (10a)_COS,Carimagua,10a,182,3.62,1.086,G1,-468.75715266652696,-333.93366685196816
Carimagua (10a)_COS,Carimagua,10a,183,3.64,1.092,G1,-175.00267032884585,-306.2546730754673
Carimagua (10a)_COS,Carimagua,10a,184,3.66,1.098,G1,-400.0061036087864,-324.1120884151418
Carimagua (10a)_COS,Carimagua,10a,185,3.68,1.104,G1,-325.0049591821298,-317.8619930462529
Carimagua (10a)_COS,Carimagua,10a,186,3.7,1.11,G1,-212.5032425421523,-307.14754384244696
Carimagua (10a)_COS,Carimagua,10a,187,3.72,1.116,G1,-462.507057297611,-329.4693130170386
Carimagua (10a)_COS,Carimagua,10a,188,3.74,1.122,G1,-181.25276569771813,-304.46893154148495
Carimagua (10a)_COS,Carimagua,10a,189,3.76,1.128,G1,-393.756008239885,-324.11208841512934
Carimagua (10a)_COS,Carimagua,10a,190,3.78,1.134,G1,-331.25505455098755,-320.54060534719196
Carimagua (10a)_COS,Carimagua,10a,191,3.8,1.14,G1,-225.0034332799114,-312.50476844433956
Carimagua (10a)_COS,Carimagua,10a,192,3.82,1.146,G1,-462.5070572976402,-333.93366685195565
Carimagua (10a)_COS,Carimagua,10a,193,3.84,1.152,G1,-187.5028610665904,-309.82615614339215
Carimagua (10a)_COS,Carimagua,10a,194,3.86,1.158,G1,-406.2561989776441,-329.46931301704063
Carimagua (10a)_COS,Carimagua,10a,195,3.88,1.164,G1,-331.2550545510312,-325.00495918212357
Carimagua (10a)_COS,Carimagua,10a,196,3.9,1.17,G1,-225.0034332799405,-316.969122279269
Carimagua (10a)_COS,Carimagua,10a,197,3.92,1.176,G1,-468.75715266652696,-337.5051499199014
Carimagua (10a)_COS,Carimagua,10a,198,3.94,1.182,G1,-193.7529564354918,-313.39763921133584
Carimagua (10a)_COS,Carimagua,10a,199,3.96,1.188,G1,-406.25619897765864,-333.040796084976
Carimagua (10a)_COS,Carimagua,10a,200,3.98,1.194,G1,-331.25505455101666,-327.6835714830771
Carimagua (10a)_COS,Carimagua,10a,201,4,1.2,G1,-237.50362401768507,-318.75486381323674
Carimagua (10a)_COS,Carimagua,10a,202,4.0200000000000005,1.206,G1,-468.7571526665124,-339.29089145386695
Carimagua (10a)_COS,Carimagua,10a,203,4.04,1.212,G1,-187.50286106664865,-314.2905099783176
Carimagua (10a)_COS,Carimagua,10a,204,4.0600000000000005,1.218,G1,-406.2561989776441,-333.0407960849801
Carimagua (10a)_COS,Carimagua,10a,205,4.08,1.224,G1,-337.5051499199035,-325.00495918213187
Carimagua (10a)_COS,Carimagua,10a,206,4.1,1.23,G1,-231.2535286488128,-316.07625151229564
Carimagua (10a)_COS,Carimagua,10a,207,4.12,1.236,G1,-462.5070572976547,-336.6122791529217
Carimagua (10a)_COS,Carimagua,10a,208,4.14,1.242,G1,-181.25276569774724,-313.3976392113441
Carimagua (10a)_COS,Carimagua,10a,209,4.16,1.248,G1,-406.25619897765864,-329.46931301705104
Carimagua (10a)_COS,Carimagua,10a,210,4.18,1.254,G1,-331.2550545510312,-322.3263468811825
Carimagua (10a)_COS,Carimagua,10a,211,4.2,1.26,G1,-243.753719386601,-314.2905099783196
Carimagua (10a)_COS,Carimagua,10a,212,4.22,1.266,G1,-450.0068665598519,-334.8265376189437
Carimagua (10a)_COS,Carimagua,10a,213,4.24,1.272,G1,-181.25276569773268,-308.9332853764104
Carimagua (10a)_COS,Carimagua,10a,214,4.26,1.278,G1,-406.256198977615,-326.79070071608294
Carimagua (10a)_COS,Carimagua,10a,215,4.28,1.284,G1,-325.0049591821153,-316.9691222792587
Carimagua (10a)_COS,Carimagua,10a,216,4.3,1.29,G1,-225.00343327992596,-309.82615614338806
Carimagua (10a)_COS,Carimagua,10a,217,4.32,1.296,G1,-456.25696192873875,-330.36218378401617
Carimagua (10a)_COS,Carimagua,10a,218,4.34,1.302,G1,-175.0026703288313,-305.3618023084689
Carimagua (10a)_COS,Carimagua,10a,219,4.36,1.308,G1,-400.00610360875726,-323.2192176481476
Carimagua (10a)_COS,Carimagua,10a,220,4.38,1.314,G1,-325.0049591821298,-316.9691222792587
Carimagua (10a)_COS,Carimagua,10a,221,4.4,1.32,G1,-231.25352864878369,-308.0404146094204
Carimagua (10a)_COS,Carimagua,10a,222,4.42,1.326,G1,-450.00686655986647,-328.5764422500506
Carimagua (10a)_COS,Carimagua,10a,223,4.44,1.332,G1,-181.2527656977036,-304.46893154148086
Carimagua (10a)_COS,Carimagua,10a,224,4.46,1.338,G1,-393.7560082398704,-322.3263468811575
Carimagua (10a)_COS,Carimagua,10a,225,4.48,1.344,G1,-318.754863813243,-315.18338074529515
Carimagua (10a)_COS,Carimagua,10a,226,4.5,1.35,G1,-231.25352864876913,-308.04041460942244
Carimagua (10a)_COS,Carimagua,10a,227,4.5200000000000005,1.356,G1,-450.00686655986647,-328.5764422500547
Carimagua (10a)_COS,Carimagua,10a,228,4.54,1.362,G1,-181.25276569774724,-306.2546730754568
Carimagua (10a)_COS,Carimagua,10a,229,4.5600000000000005,1.368,G1,-400.00610360875726,-325.8978299490991
Carimagua (10a)_COS,Carimagua,10a,230,4.58,1.374,G1,-325.0049591821298,-317.86199304625086
Carimagua (10a)_COS,Carimagua,10a,231,4.6000000000000005,1.38,G1,-237.50362401768507,-310.7190269103781
Carimagua (10a)_COS,Carimagua,10a,232,4.62,1.386,G1,-456.25696192873875,-330.36218378401827
Carimagua (10a)_COS,Carimagua,10a,233,4.64,1.392,G1,-175.0026703288313,-305.361802308473
Carimagua (10a)_COS,Carimagua,10a,234,4.66,1.398,G1,-400.00610360875726,-324.11208841512934
Carimagua (10a)_COS,Carimagua,10a,235,4.68,1.404,G1,-318.75486381322844,-315.1833807452931
Carimagua (10a)_COS,Carimagua,10a,236,4.7,1.41,G1,-225.0034332799405,-306.25467307545273
Carimagua (10a)_COS,Carimagua,10a,237,4.72,1.416,G1,-456.2569619287242,-326.7907007160809
Carimagua (10a)_COS,Carimagua,10a,238,4.74,1.422,G1,-175.0026703288313,-301.7903192405356
